ZONE T="boundary0"
-4 0.447521 
-4 0.544313 
-4 -0.218212 
-4 -0.244695 
-4 -0.271178 
-4 0.250377 
-4 0.333807 
-4 0.641106 
-4 0.390664 
-4 -0.162704 
-4 -0.0995769 
-4 0.0974296 
-4 0.0304898 
-4 -0.54926 
-4 -0.650563 
-4 0.820553 
-4 1 
-4 -1 
-4 -0.313138 
-4 -0.03645 
-4 0.183636 
-4 -0.447958 
-4 -0.401527 
-4 -0.355097 
-4 0.495917 
-4 -0.257937 
-4 0.292092 
-4 0.362236 
-4 -0.13114 
-4 -0.599912 
-4 0.910276 
-4 -0.190458 
-4 -0.231454 
-4 -0.0680134 
-4 0.217007 
-4 -0.424743 
-4 0.140533 
-4 -0.498609 
-4 0.419093 
-4 -0.00298011 
-4 0.0639597 
-4 0.59271 
-4 0.730829 
-4 -0.825282 
-4 -0.292158 
-4 -0.334117 
-4 -0.378312 
ZONE T="boundary1"
1.8191 1 
3.63573 1 
3.81787 1 
1.61488 1 
0.419483 1 
0.309615 1 
0.527435 1 
0.170286 1 
-1.38771 1 
-3.79997 1 
-4 1 
1.13318 1 
1.20512 1 
-0.914489 1 
2.00664 1 
2.19417 1 
3.13957 1 
3.38765 1 
-1.54699 1 
2.94174 1 
2.46904 1 
-2.79003 1 
-3.28056 1 
-3.59993 1 
-2.44772 1 
-2.96119 1 
-1.84884 1 
2.74391 1 
-0.149678 1 
-0.207261 1 
0.101178 1 
0.0320703 1 
-0.030013 1 
-0.0920964 1 
-0.263992 1 
-0.320723 1 
-0.434185 1 
-0.553082 1 
-0.671979 1 
-0.493634 1 
0.239951 1 
0.776372 1 
0.635387 1 
-0.793234 1 
0.917358 1 
-1.0317 1 
1.06124 1 
-1.26831 1 
-1.14892 1 
1.41065 1 
1.30788 1 
-1.70627 1 
-1.62663 1 
-2.27657 1 
-2.61888 1 
-1.99142 1 
4 1 
1.71699 1 
3.7268 1 
0.364549 1 
-3.89998 1 
1.16915 1 
2.1004 1 
3.51169 1 
-3.44025 1 
-2.87561 1 
-0.17847 1 
0.00102863 1 
-0.0610547 1 
0.473459 1 
-0.292357 1 
-0.235626 1 
-0.377454 1 
-0.612531 1 
-0.463909 1 
0.0666242 1 
-0.120887 1 
0.135732 1 
0.274783 1 
0.205118 1 
-0.523358 1 
0.70588 1 
0.846865 1 
0.989298 1 
1.09721 1 
-0.973096 1 
1.51276 1 
1.35926 1 
1.2565 1 
-1.32801 1 
-1.66645 1 
-1.46735 1 
2.60648 1 
2.84283 1 
2.33161 1 
3.04066 1 
-2.36215 1 
-2.70445 1 
-1.92013 1 
-2.5333 1 
-2.13399 1 
3.90893 1 
1.66593 1 
-3.69995 1 
-3.12087 1 
-1.20862 1 
3.26361 1 
0.581411 1 
-0.732606 1 
-0.853861 1 
1.91287 1 
1.76805 1 
-1.09031 1 
-1.77756 1 
-1.58681 1 
ZONE T="boundary2"
4 -0.378433 
4 -0.344675 
4 -0.536646 
4 -0.13128 
4 -0.187341 
4 -1 
4 -0.768323 
4 0.848405 
4 0.306946 
4 0.0521718 
4 -0.243401 
4 0.133373 
4 -0.45754 
4 0.69681 
4 0.420729 
4 -0.652485 
4 1 
4 0.50372 
4 0.337737 
4 0.379233 
4 0.245364 
4 0.173973 
4 0.214573 
4 -0.0395543 
4 -0.310917 
4 -0.417987 
4 -0.277159 
4 0.462224 
4 0.600265 
4 0.276155 
4 -0.361554 
4 -0.159311 
4 -0.884162 
4 -0.215371 
4 -0.710404 
4 0.924203 
4 0.772608 
4 0.399981 
4 0.153673 
4 0.194273 
4 0.0927721 
4 0.229969 
4 0.00630875 
4 -0.327796 
4 -0.437763 
4 -0.497093 
4 -0.39821 
4 -0.26028 
4 -0.594566 
4 0.482972 
4 0.358485 
4 0.551992 
4 0.441476 
4 0.648538 
4 -0.0854173 
4 0.26076 
4 0.322342 
4 0.291551 
4 -0.294038 
ZONE T="boundary3"
-2.08975 -1 
-1.90738 -1 
-2.56658 -1 
-2.27212 -1 
-1.37993 -1 
2.98548 -1 
3.43029 -1 
-0.837751 -1 
-0.955367 -1 
-1.07298 -1 
-0.733354 -1 
-1.18323 -1 
-0.309911 -1 
0.307906 -1 
0.559327 -1 
-0.628957 -1 
-0.453287 -1 
-0.177298 -1 
0.00322517 -1 
-2.916 -1 
4 -1 
1.30427 -1 
2.73056 -1 
-4 -1 
-3.75 -1 
3.71515 -1 
2.49743 -1 
-3.54332 -1 
-3.33663 -1 
0.12683 -1 
0.368265 -1 
0.49564 -1 
0.623014 -1 
0.740471 -1 
0.247547 -1 
0.187189 -1 
0.0444267 -1 
0.857928 -1 
1.07637 -1 
0.967149 -1 
-0.0379764 -1 
-0.107637 -1 
1.19032 -1 
1.41936 -1 
1.53445 -1 
1.62422 -1 
1.71399 -1 
1.89352 -1 
-1.28158 -1 
2.85802 -1 
3.57272 -1 
-1.74275 -1 
-1.57813 -1 
2.07891 -1 
2.2643 -1 
-1.47903 -1 
-1.99856 -1 
-2.41935 -1 
3.20788 -1 
-0.896559 -1 
-1.01418 -1 
-0.785552 -1 
-1.12811 -1 
-0.681155 -1 
-0.243605 -1 
-2.74129 -1 
-3.875 -1 
-3.12632 -1 
0.431952 -1 
-0.381599 -1 
0.681743 -1 
-0.541122 -1 
0.217368 -1 
0.591171 -1 
0.0856283 -1 
0.157009 -1 
0.338086 -1 
0.799199 -1 
1.02176 -1 
-3.43998 -1 
1.13335 -1 
1.2473 -1 
1.4769 -1 
1.6691 -1 
1.36182 -1 
1.80375 -1 
2.614 -1 
-1.23241 -1 
-3.64666 -1 
3.64393 -1 
-1.66044 -1 
-1.82506 -1 
1.98622 -1 
3.85757 -1 
2.92175 -1 
2.79429 -1 
-2.18093 -1 
3.50151 -1 
2.17161 -1 
0.0238259 -1 
-0.0728069 -1 
-0.0173756 -1 
-0.142468 -1 
0.527483 -1 
0.912538 -1 
0.277727 -1 
2.38087 -1 
1.57933 -1 
-1.33076 -1 
-1.42948 -1 
-1.52858 -1 
ZONE T="boundary4"
-0.630593 0.0551315 
-0.315023 0.458354 
-0.291483 0.469674 
-0.382179 0.419288 
0.626518 0.0252319 
0.63077 0.0110082 
0.621472 0.039305 
0.634209 -0.00333537 
-0.497999 0.320062 
-0.633303 0.0318395 
-0.626392 0.0785681 
-0.61363 0.125468 
-0.620725 0.102044 
-0.600234 0.160777 
-0.607348 0.143094 
-0.592439 0.178187 
-0.574383 0.213262 
-0.556056 0.243941 
-0.634512 0.00873429 
-0.48054 0.338498 
-0.462306 0.356182 
-0.583721 0.195877 
