ZONE T="boundary0"
-4 -1 
-4 0.202146 
-4 0.259445 
-4 -0.0839377 
-4 0.380367 
-4 0.316744 
-4 -0.2367 
-4 0.513492 
-4 0.443991 
-4 0.0578242 
-4 -0.198509 
-4 -0.809896 
-4 -0.278255 
-4 -0.319811 
-4 -0.375491 
-4 -0.43117 
-4 -0.160319 
-4 0.129985 
-4 0.288095 
-4 -0.619792 
-4 -0.525481 
-4 0.582993 
-4 0.721995 
-4 0.860998 
-4 1 
-4 0.230796 
-4 0.348556 
-4 0.478741 
-4 -0.217605 
-4 -0.904948 
-4 -0.299033 
-4 -0.40333 
-4 -0.257478 
-4 -0.179414 
-4 -0.122128 
-4 -0.0130567 
-4 0.166066 
-4 0.27377 
-4 -0.572637 
-4 0.0939047 
-4 0.548242 
-4 0.652494 
-4 0.930499 
-4 0.791497 
-4 -0.478326 
-4 -0.347651 
-4 0.412179 
-4 -0.714844 
-4 0.302419 
ZONE T="boundary1"
-3.82947 1 
-0.348144 1 
1.24201 1 
1.32616 1 
0.997095 1 
3.67416 1 
4 1 
1.56508 1 
-0.00993127 1 
0.0576254 1 
-1.31209 1 
-1.10365 1 
-1.20787 1 
0.708031 1 
0.639503 1 
-0.731221 1 
0.851191 1 
-0.507538 1 
-0.590156 1 
1.15109 1 
1.73877 1 
1.88322 1 
-1.49244 1 
-3.48841 1 
-3.65894 1 
1.4877 1 
2.02768 1 
3.34833 1 
3.13106 1 
2.9138 1 
-1.87667 1 
-1.6961 1 
-2.23779 1 
-3.31787 1 
2.48846 1 
2.70113 1 
-2.65947 1 
0.373691 1 
0.438153 1 
0.245992 1 
0.309228 1 
-0.78967 1 
-0.853502 1 
0.120191 1 
0.182756 1 
0.570976 1 
0.504565 1 
-0.0774879 1 
-0.146228 1 
-0.214968 1 
-0.672773 1 
-0.917334 1 
-0.281556 1 
-0.427841 1 
1.19655 1 
1.07409 1 
-4 1 
1.41032 1 
2.25807 1 
-2.78002 1 
-2.90057 1 
-3.10922 1 
-2.41836 1 
-2.05723 1 
0.779611 1 
-1.01049 1 
0.924143 1 
1.28409 1 
3.83708 1 
0.0238471 1 
-1.15576 1 
0.673767 1 
-0.548847 1 
1.811 1 
-3.57367 1 
1.52639 1 
3.51124 1 
3.23969 1 
3.02243 1 
-3.40314 1 
2.59479 1 
0.405922 1 
0.341459 1 
-0.821586 1 
0.088908 1 
0.214374 1 
0.151473 1 
